_id,address,black1,black2,description,end_date,end_time,location,red1,red2,source,start_date,start_time,strike1,strike2,tags,title
7anpng79F8C5Wjz8s,"1440 N Sacramento Ave, Chicago, IL 60622, USA",,,"Riot Fest is a punk, rock and alternative music festival formed in Chicago in 2005. The festival proposes a diverse lineup consisting of buzzed-about reunions, one-offs, special guest appearances and popular punk mainstays. It was expanded in 2011 for Riot Fest East in Philadelphia. Incarnations of Riot Fest have also been held in Brooklyn, Toronto, Denver and Dallas. Despite the multi-city expansion Chicago has remained the festival's flagship event with nearly three times as many bands as the others.
 http://goo.gl/maps/GIFiU
About: http://riotfest.org/chicago/

",2015-09-16T03:38:09.853Z,10:00:00 PM,"{""coordinates"":[-87.7028866,41.9071131],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.853Z,11:00:00 AM,,,"[""entertainment""]",Riotfest
7iPXBMwpSvKpm3SGL,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-09-16T03:38:09.889Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.889Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
7mpx75NHhdvd9QgXF,The Art Institute of Chicago,,,"FREE THURSDAYS ARE BACK! Beginning February 14, 2013, admission to the Art Institute of Chicago is free to Illinois residents every Thursday from 5:00 to 8:00 p.m. Admission to the Art Institute of Chicago is free to Illinois residents every weekday from January 7 through February 13, 2013. (Combining events for easy entry, note that after Feb 14th free entry begins at 5pm)
 http://goo.gl/maps/1FBhJ
About: http://www.artic.edu/aic/visitor_info/geninfo.html#hours

",2015-10-16T03:38:10.056Z,2:30:00 AM,"{""coordinates"":[-87.62371329999996,41.8795845],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.056Z,5:00:00 PM,,,"[""art""]",Art Museum Free
7qPW7uBCN2QxuPMte,"1805 S. Loomis Street, Chicago, IL 60608",0,0,"Play trading card games, and challenge yourself to build strategies, skills, and imagination through online platforms.",2015-08-22T05:00:00.000Z,1:00pm,"{""coordinates"":[-87.661115,41.857801],""type"":""Point""}",0,0,library,2015-08-22T05:00:00.000Z,11:00am,0,0,"[""entertainment""]",YOUmedia Magic: The Gathering
83ZeojnbMdoGKG5kM,"N Lincoln Ave & N Southport Ave Chicago, IL 60657 ‎ ",,,"Bring on autumn and pull out the lederhosen! One of Chicago's most popular celebrations of fall and all things Bavcarian. Oktoberfest Chicago at St. Alphonsus returns for its 14th year of seasonal revelry. It takes place both in and outside the iconic church located in Chicago's demographically hot West Lakeview neighborhood. 
 http://goo.gl/maps/NMXOZ
About: http://www.chicagoevents.com/event.cfm?eid=222
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.937Z,10:00:00 PM,"{""coordinates"":[-87.663677,41.9361161],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.937Z,11:00:00 AM,,,"[""entertainment""]",Oktoberfest
84Pj97x7YnhG5gdoW,"1625 W. Chicago Avenue, Chicago, IL 60622",0,0,"Unwind, relax and hang out with friends over some board games and video games!",2015-12-03T06:00:00.000Z,5:00pm,"{""coordinates"":[-87.668496,41.895745],""type"":""Point""}",0,0,library,2015-12-03T06:00:00.000Z,3:00pm,0,0,"[""entertainment""]",Teen Game Room
85jStrGSTAwDLY4dw,"Shedd Park, 3660 W. 23rd St., Chicago IL         60623",0,0,"As part of Night Out in the Parks, come out for music and dancing with DJ Jeff!",2015-08-22T05:00:00.000Z,6:00 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-08-22T05:00:00.000Z,4:00 PM,0,0,"[""entertainment""]",DJ in the Parks at Shedd
87tM8tcmEPmiYSSzw,"1625 W. Chicago Avenue, Chicago, IL 60622",0,0,"Unwind, relax and hang out with friends over some board games and video games!",2016-01-21T06:00:00.000Z,5:00pm,"{""coordinates"":[-87.668496,41.895745],""type"":""Point""}",0,0,library,2016-01-21T06:00:00.000Z,3:00pm,0,0,"[""entertainment""]",Teen Game Room
8FZgCQGEoToQR5NsF,"Don Nash Community Center, 1833 E. 71st St., Chicago IL         60649",0,0,"""Too Much Light..."" is an ongoing attempt to perform an ever-changing menu of 30 plays in 60 minutes.Now in its 26th year, The Neo-Futurists' ""Too Much Light Makes the Baby Go Blind"" is the longest-running show in Chicago. Part late-night comedy fest, part political manifesto, and fully an honest portrayal of the writer-performers' lives, ""Too Much Light..."" is an ongoing attempt to perform an ever-changing menu of 30 plays in 60 minutes.",2015-10-02T05:00:00.000Z,7:30 PM,"{""coordinates"":[-87.57994880000001,41.7658171],""type"":""Point""}",0,0,parks,2015-10-02T05:00:00.000Z,6:00 PM,0,0,"[""entertainment""]",Too Much Light at Don Nash
8KobKgtsFLCgYzCGQ,"Shabbona Park, 6935 W. Addison St., Chicago IL         60634",0,0,"As part of Night Out in the Parks, come out for music and dancing with DJ Monty!",2015-08-20T05:00:00.000Z,8:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-08-20T05:00:00.000Z,6:00 PM,0,0,"[""entertainment""]",DJ in the Parks at Shabbona
8YEBDKQKoSFLttNZH,"Ogden Park, 6500 S. Racine Ave., Chicago IL         60636",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . ",2015-09-13T05:00:00.000Z,4:30 PM,"{""coordinates"":[-87.676738,41.9080486],""type"":""Point""}",0,0,parks,2015-09-13T05:00:00.000Z,3:00 PM,0,0,[],Circus in the Parks at Ogden
8ZTHi7yp43AMSJHGa,"Independence Park, 3945 N. Springfield Ave., Chicago IL         60618",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-10-04T05:00:00.000Z,6:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-10-04T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Independence
8cTMfCjnXdCYp5Sqr,"601 S Michigan Ave, Chicago, IL 60605, USA",,,"Individual themes TBA
Lessons: 4-5 p.m.
Live music: 5-7 p.m. 
 http://goo.gl/maps/15QE
About: http://www.chicagosummerdance.com

",2015-09-16T03:38:09.811Z,7:00:00 PM,"{""coordinates"":[-87.62415349999998,41.8743561],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.811Z,4:00:00 PM,,,"[""art""]",Summerdance -
8dPeJezKDmag9kJB5,"Jay Pritzker Pavilion at Millennium Park, 201 East Randolph Street, Chicago, IL 60601, United States",,,"Known for its artistic creativity, the Chicago Jazz Festival is a favorite Labor Day Weekend tradition. It promotes awareness and appreciation for all forms of jazz through free, quality live musical performance. Since 1979, the festival's mission is to showcase Chicago's vast jazz talent alongside national and international artists to encourage and educate a jazz audience of all ages.
 https://goo.gl/maps/QkPAb
About: http://jazzinchicago.org/jazzfest/
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.792Z,10:00:00 PM,"{""coordinates"":[-87.62179040000001,41.8833847],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.792Z,12:00:00 PM,,,"[""entertainment""]",Chicago Jazz Festival
8itogQhRLNYBTLAS7,"DuSable Museum of African American History, 740 East 56th Place, Chicago, IL 60637, United States",,,"To promote understanding and inspire appreciation of the achievements, contributions, and experiences of African Americans through exhibits, programs, and activities that illustrate African and African American history, culture and art.
 https://goo.gl/maps/yQHDd
About: http://www.dusablemuseum.org/visit/admission-information


",2015-10-16T03:38:09.980Z,5:00:00 PM,"{""coordinates"":[-87.60709930000002,41.7918148],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.980Z,12:00:00 PM,,,"[""art""]",DuSable Museum Free
8oxsuAsf8dQ4xpNtG,"Margate Park Fieldhouse, 4921 N. Marine Drive, Chicago IL         60640",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-26T05:00:00.000Z,3:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-09-26T05:00:00.000Z,2:00 PM,0,0,[],Circus in the Parks at Margate
8v3eSKZsk4TjLZcC3,"Chicago Children's Museum, 700 East Grand Avenue, Chicago, IL 60611, United States",,,"Chicago Children’s Museum is a place where families and caregivers with infants and children are encouraged to create, explore, and discover together through play. The museum features three vibrant floors of exhibits and activities that provide sensory experiences and engaging educational content focusing on literacy, science, math, visual and performing arts, and health.
 https://goo.gl/maps/6v93u
About: http://www.chicagochildrensmuseum.org/index.php/plan/free-discounted-visits


",2015-10-16T03:38:10.028Z,8:00:00 PM,"{""coordinates"":[-87.60914360000004,41.891408],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.028Z,5:00:00 PM,,,"[""art""]",Children's Museum Free
8vr7Kg2LK4vKDpypG,Chicago,0,0,Chicago White Sox Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-15T05:00:00.000Z,7:10 PM,0,0,"[""sports""]",Oakland Athletics at Chicago White Sox
8zTvDRnBQiNgYWcx7,"Austin Town Hall Park, 5610 W. Lake St., Chicago IL         60644",0,0,"CRIME SCENE CHICAGO: Breathe Life couples nonfiction source material (such as interviews, articles, and online comments) with true accounts of Chicago crimes to raise critical questions surrounding segregation, poverty, media, and pop culture in order to encourage thought, dialogue, and change.",2015-08-21T05:00:00.000Z,9:00 PM,"{""coordinates"":[-87.76577909999997,41.888194],""type"":""Point""}",0,0,parks,2015-08-21T05:00:00.000Z,7:00 PM,0,0,[],Crime Scene Chicago at Austin Town Hall
92kYLXuHRNDojTRHR,The Art Institute of Chicago,,,"FREE THURSDAYS ARE BACK! Beginning February 14, 2013, admission to the Art Institute of Chicago is free to Illinois residents every Thursday from 5:00 to 8:00 p.m. Admission to the Art Institute of Chicago is free to Illinois residents every weekday from January 7 through February 13, 2013. (Combining events for easy entry, note that after Feb 14th free entry begins at 5pm)
 http://goo.gl/maps/1FBhJ
About: http://www.artic.edu/aic/visitor_info/geninfo.html#hours

",2015-09-16T03:38:09.887Z,2:30:00 AM,"{""coordinates"":[-87.62371329999996,41.8795845],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.887Z,5:00:00 PM,,,"[""art""]",Art Museum Free
96iAi9BgSgXpRByqr,"4000 N Lincoln Ave Chicago, IL 60618 ‎ ",,,"Von Steuben German Day Parade will start at 4000 N Lincoln Ave to Wilson Ave, continue north on Western Ave and end in the Festival area.  The reviewing stand will be at Leland/Western Ave.
 http://goo.gl/maps/VgBl5
About: http://www.germanday.com/program_of_events.html
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.859Z,3:00:00 PM,"{""coordinates"":[-87.6791351,41.9543568],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.859Z,2:00:00 PM,,,"[""entertainment""]",Von Steuben German Day Parade
99soKon9B5XcRwt9B,"W Addison St & N Southport Ave Chicago, IL 60657 ‎ ",,,"Whether one prefers theirs with a hard or soft shell and filled with a meat, chicken, guacamole, fish or other imaginative ingredients, this September happening in the bustling Southport Corridor is a mega-hot addition to the Windy City's food fest scene. There will also be special beer and taco pairings, crowd-pleasing Mexican wrestlers, and visitors will be able to text-to-vote for Chicago's ""Best Taco."" 
 http://goo.gl/maps/tX2mG
About: http://www.chicagoevents.com/event.cfm?eid=291
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.895Z,10:00:00 PM,"{""coordinates"":[-87.66402419999997,41.9470633],""type"":""Point""}",,1,calendar,2015-09-16T03:38:09.895Z,12:00:00 PM,,,"[""entertainment""]",Lakeview Taco Fest
9JfQPTTZe4Esxhp6n,"Clarke House Museum, 1827 South Indiana Avenue, Chicago, IL 60616, United States",,,"Free hour long tours on Wednesdays. 12pm - 1pm & 2pm - 3pm. The Clarke House Museum is Chicago's oldest home. Tours of this 1836 Greek Revival-style house reveal what life was like for a middle class family in Chicago, when the city was in its formative years before the Civil War.
 https://goo.gl/maps/DERz9
About: http://www.cityofchicago.org/city/en/depts/dca/supp_info/clarke_house_museumtours.html

",2015-09-16T03:38:09.769Z,3:00:00 PM,"{""coordinates"":[-87.62184760000002,41.8570562],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.769Z,12:00:00 PM,,,"[""art""]",Clark House Museum Free
9mckfi7yFaBEndDMn,"Cornell Square Park, 1809 W. 50th St., Chicago IL         60609",0,0,"The Design Dance community dance workshops are designed to engage children and adults in the unique experience of learning and sharing dance. At Cornell Square Park, hip-hop will be explored to reach a broad spectrum of Chicago community members.",2015-08-21T05:00:00.000Z,7:00 PM,"{""coordinates"":[-87.67136649999998,41.8020872],""type"":""Point""}",0,0,parks,2015-08-21T05:00:00.000Z,6:00 PM,0,0,"[""art""]",Community Dance at Cornell Sq
9oj6FadF5jsTzeEwK,"1425 N Damen Avenue Chicago, IL 60622",,,"Set in a world with memory implants, Robin Williams plays a cutter, someone with the power of final edit over people's recorded histories. His latest assignment is one that puts him in danger.
Where: Wicker Park
 https://maps.google.com/maps?q=1425+N+Damen+Avenue+Chicago,+IL+60622
About: http://www.imdb.com/title/tt0364343
Event Info: http://www.chicagoparkdistrict.com/events/Night-Out-Movies-in-the-Parks-at-Wicker12/
Park info: http://www.chicagoparkdistrict.com/parks/Wicker-Park/
Neighborhood: West Town
Closed Captions: Yes
Runtime: 95 minutes
Call (312) 742-7553for weather related cancellation information or email Clare Rodriguez at claribel.rodriguez@chicagoparkdistrict.com.
NOTE: This is an ESTIMATED time and does not reflect the actual starting time. Movie times may vary and are controlled by the Chicago Parks Department. .",2015-09-16T03:38:09.788Z,9:12:00 PM,"{""coordinates"":[-87.676738,41.9080486],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.788Z,7:37:00 PM,,,"[""entertainment""]",Movies in the Park - The Final Cut (PG-13)
9ovtrmNRD265kFQkx,"Berger Park Cultural Center, 6205 N. Sheridan Rd., Chicago IL         60660",0,0," Three Cat Productions performs a staged reading of ""My Father's Son"" ",2015-08-17T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.65513490000001,41.9948584],""type"":""Point""}",0,0,parks,2015-08-17T05:00:00.000Z,7:00 PM,0,0,[],NIght Out: My Father's Son at Berger
9zE8YuCFgtGfgPfEa,", ,   ",0,0,"   Songpath is a compositionally guided listening hike that turn a stroll through the park into a musical composition where all the sounds in the space become the players in the piece.Situated in the center of a vast industrial complex, this hike will focus not only on the intrusion of industrial noise into a natural habitat, but also the poignant silences created by the absence of a residential area and the vast new wilderness created by the decline of manufacturing.  This natural space is, in a way, made possible by the large industrial area that once surrounded it making a space where other urban sounds of traffic, business, and people, is not directly present.The Songpath at Hegewisch Marsh will be a companion to the Cowboys and Vikings project performance at neighboring American Steelworkers Park (NOIP in late September).",2015-08-29T05:00:00.000Z,4:00 PM,"{""coordinates"":[-87.66161260000001,42.0108499],""type"":""Point""}",0,0,parks,2015-08-29T05:00:00.000Z,2:00 PM,0,0,[],Songpath at Hegewisch Marsh
9zZgAg4sm3QDrZPFf,Bronx,0,0,New York Yankees Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-25T05:00:00.000Z,14:33 PM,0,0,"[""sports""]",Chicago White Sox at New York Yankees
A4smW38BkkkCcHhTx,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-09-16T03:38:09.843Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.843Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
